Name,Title,File,Func,StartLine,StartCol,EndLine,EndCol,->,File,Func,StartLine,StartCol,EndLine,EndCol,Debug
0002_PATHMANIP,경로 조작 및 자원 삽입,0002_CWE22_Path_Traversal\C0002_CWE22_Path_Traversal__bad_01.php,null,5,0,5,24,>,0002_CWE22_Path_Traversal\C0002_CWE22_Path_Traversal__bad_01.php,null,9,10,9,33,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,0002_CWE22_Pathname_to_Restricted_Directory\C0002_CWE22__Pathname_to_Restricted_Directory_bad_01.php,null,5,0,5,24,>,0002_CWE22_Pathname_to_Restricted_Directory\C0002_CWE22__Pathname_to_Restricted_Directory_bad_01.php,null,9,10,9,33,getty
0003_XSS,크로스사이트 스크립트,,,,,,,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__array-GET_bad_01.php,null,61,0,61,45,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__object-directGet_bad_01.php,getInput,49,4,49,29,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__object-directGet_bad_01.php,null,64,0,64,45,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__GET_bad_01.php,null,47,0,47,27,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__GET_bad_01.php,null,57,0,57,45,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__POST_bad_01.php,null,47,0,47,28,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__POST_bad_01.php,null,57,0,57,45,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__POST_bad_01_01.php,null,47,0,47,28,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__POST_bad_01_01.php,null,52,0,52,14,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__SESSION_bad_01.php,null,47,0,47,31,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__SESSION_bad_01.php,null,57,0,57,45,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__exec_bad_01.php,null,48,0,48,30,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__exec_bad_01.php,null,60,0,60,45,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__fopen_bad_01.php,null,50,6,50,36,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__fopen_bad_01.php,null,66,0,66,45,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__popen_bad_01.php,null,47,0,47,48,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__popen_bad_01.php,null,59,0,59,45,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__proc_open_bad_01.php,null,56,2,56,42,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__proc_open_bad_01.php,null,69,0,69,45,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__shell_exec_bad_01.php,null,47,0,47,44,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__shell_exec_bad_01.php,null,57,0,57,45,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__system_bad_01.php,null,47,0,47,31,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__system_bad_01.php,null,57,0,57,45,getty
0003_XSS,크로스사이트 스크립트,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__unserialize_bad_01.php,null,47,0,47,27,>,0003_CWE80_Basic_XSS\C0003_CWE80_Basic_XSS__unserialize_bad_01.php,null,59,0,59,45,getty
0004_CMDI,운영체제 명령어 삽입,,,,,,,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__array-GET_bad_01.php,null,56,7,56,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__object-directGet_bad_01.php,getInput,47,4,47,29,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__object-directGet_bad_01.php,null,59,7,59,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__GET_bad2_01.php,null,45,0,45,27,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__GET_bad2_01.php,null,52,7,52,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__GET_bad_01.php,null,45,0,45,27,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__GET_bad_01.php,null,52,7,52,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__POST_bad_01.php,null,45,0,45,28,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__POST_bad_01.php,null,52,7,52,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__SESSION_bad_01.php,null,45,0,45,31,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__SESSION_bad_01.php,null,52,7,52,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__exec_bad_01.php,null,46,0,46,30,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__exec_bad_01.php,null,55,7,55,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__fopen_bad_01.php,null,48,6,48,36,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__fopen_bad_01.php,null,61,7,61,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__popen_bad_01.php,null,45,0,45,48,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__popen_bad_01.php,null,54,7,54,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__proc_open_bad_01.php,null,54,2,54,42,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__proc_open_bad_01.php,null,64,7,64,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__shell_exec_bad_01.php,null,45,0,45,44,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__shell_exec_bad_01.php,null,52,7,52,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__system_bad_01.php,null,45,0,45,31,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__system_bad_01.php,null,52,7,52,20,getty
0004_CMDI,운영체제 명령어 삽입,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__unserialize_bad_01.php,null,45,0,45,27,>,0004_CWE78_OS_Command_Injection\C0004_CWE78_OS_Command_Injection__unserialize_bad_01.php,null,54,7,54,20,getty
0005_FILEUPLOAD,위험한 형식 파일 업로드,,,,,,,>,0005_CWE434_Unrestricted_Upload_of_File_with_Dangerous_Type\C0005_CWE434_Unrestricted_Upload_of__File_with_Dangerous_Type_bad_01.php,null,6,4,6,72,FILEUPLOAD_0005 #2
0005_FILEUPLOAD,위험한 형식 파일 업로드,,,,,,,>,0005_CWE434_Unrestricted_Upload_of_File_with_Dangerous_Type\C0005_CWE434_Unrestricted_Upload_of__Files_with_Dangerous_Type_bad_01.php,null,7,7,10,7,FILEUPLOAD_0005 #2
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,,,,,,,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__array-GET_bad_01.php,null,54,7,54,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_REDIRECT__laravel_redirect_away_bad_02.php,bad,16,8,16,38,>,0006_CWE601_Open_Redirect\C0006_REDIRECT__laravel_redirect_away_bad_02.php,bad,18,25,18,29,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__object-directGet_bad_01.php,getInput,47,4,47,29,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__object-directGet_bad_01.php,null,57,7,57,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__GET_bad_01.php,null,45,0,45,27,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__GET_bad_01.php,null,50,7,50,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__POST_bad_01.php,null,45,0,45,28,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__POST_bad_01.php,null,50,7,50,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__SESSION_bad_01.php,null,45,0,45,31,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__SESSION_bad_01.php,null,50,7,50,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__exec_bad_01.php,null,46,0,46,30,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__exec_bad_01.php,null,53,7,53,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__fopen_bad_01.php,null,48,6,48,36,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__fopen_bad_01.php,null,59,7,59,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__popen_bad_01.php,null,45,0,45,48,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__popen_bad_01.php,null,52,7,52,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__proc_open_bad_01.php,null,54,2,54,42,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__proc_open_bad_01.php,null,62,7,62,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__shell_exec_bad_01.php,null,45,0,45,44,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__shell_exec_bad_01.php,null,50,7,50,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__system_bad_01.php,null,45,0,45,31,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__system_bad_01.php,null,50,7,50,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__unserialize_bad_01.php,null,45,0,45,27,>,0006_CWE601_Open_Redirect\C0006_CWE601_Open_Redirect__unserialize_bad_01.php,null,52,7,52,46,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,0006_CWE601_Open_Redirect\C0006_CWE601__Open_Redirect_bad_01.php,null,2,0,2,27,>,0006_CWE601_Open_Redirect\C0006_CWE601__Open_Redirect_bad_01.php,null,4,0,4,35,getty
0006_REDIRECT,신뢰되지 않는 URL 주소로 자동접속 연결,000B_CWE113_HTTP_Response_Splitting\CWE113_HTTP_Response_Splitting__Environment_addHeaderServlet_bad_01.php,null,5,0,5,20,>,000B_CWE113_HTTP_Response_Splitting\CWE113_HTTP_Response_Splitting__Environment_addHeaderServlet_bad_01.php,null,7,0,7,46,getty
0007_XQUERYI,XQuery 삽입,0007_CWE652_XQuery_Injection\C0007_CWE652_XQuery_Injection__GET_bad_01.php,null,3,0,3,20,>,0007_CWE652_XQuery_Injection\C0007_CWE652_XQuery_Injection__GET_bad_01.php,null,9,8,9,28,getty
0007_XQUERYI,XQuery 삽입,0007_CWE652_XQuery_Injection\C0007_CWE652_XQuery_Injection__POST_bad_01.php,null,3,0,3,21,>,0007_CWE652_XQuery_Injection\C0007_CWE652_XQuery_Injection__POST_bad_01.php,null,9,8,9,28,getty
0007_XQUERYI,XQuery 삽입,0007_CWE652_XQuery_Injection\C0007_CWE652_XQuery_Injection__SESSION_bad_01.php,null,3,0,3,24,>,0007_CWE652_XQuery_Injection\C0007_CWE652_XQuery_Injection__SESSION_bad_01.php,null,9,8,9,28,getty
0007_XQUERYI,XQuery 삽입,0007_CWE652_XQuery_Injection\C0007_CWE652_XQuery_Injection__fopen_bad_01.php,null,6,6,6,33,>,0007_CWE652_XQuery_Injection\C0007_CWE652_XQuery_Injection__fopen_bad_01.php,null,18,8,18,28,getty
0008_XPATHI,XPath 삽입,,,,,,,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__array-GET_bad_01.php,null,60,9,60,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__object-directGet_bad_01.php,getInput,48,4,48,29,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__object-directGet_bad_01.php,null,63,9,63,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__GET_bad_01.php,null,46,0,46,27,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__GET_bad_01.php,null,56,9,56,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__POST_bad_01.php,null,46,0,46,28,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__POST_bad_01.php,null,56,9,56,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__SESSION_bad_01.php,null,46,0,46,31,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__SESSION_bad_01.php,null,56,9,56,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__exec_bad_01.php,null,47,0,47,30,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__exec_bad_01.php,null,59,9,59,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__fopen_bad_01.php,null,49,6,49,36,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__fopen_bad_01.php,null,65,9,65,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__popen_bad_01.php,null,46,0,46,48,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__popen_bad_01.php,null,58,9,58,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__proc_open_bad_01.php,null,55,2,55,42,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__proc_open_bad_01.php,null,68,9,68,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__shell_exec_bad_01.php,null,46,0,46,44,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__shell_exec_bad_01.php,null,55,9,55,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__system_bad_01.php,null,46,0,46,31,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__system_bad_01.php,null,56,9,56,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__unserialize_bad_01.php,null,46,0,46,27,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection_XPath__unserialize_bad_01.php,null,58,9,58,23,getty
0008_XPATHI,XPath 삽입,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection__bad_01.php,null,8,0,9,73,>,0008_CWE643_XPath_Injection\C0008_CWE643_XPath_Injection__bad_01.php,null,11,17,11,31,getty
0009_LDAPI,LDAP 삽입,,,,,,,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__array-GET_bad_01.php,null,58,4,58,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__object-directGet_bad_01.php,getInput,47,4,47,29,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__object-directGet_bad_01.php,null,61,4,61,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__GET_bad_01.php,null,45,0,45,27,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__GET_bad_01.php,null,54,4,54,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__GET_bad_01_01.php,null,45,0,45,27,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__GET_bad_01_01.php,null,54,4,54,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__POST_bad_01.php,null,45,0,45,28,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__POST_bad_01.php,null,54,4,54,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__SESSION_bad_01.php,null,45,0,45,31,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__SESSION_bad_01.php,null,54,4,54,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__exec_bad_01.php,null,46,0,46,30,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__exec_bad_01.php,null,57,4,57,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__fopen_bad_01.php,null,48,6,48,36,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__fopen_bad_01.php,null,63,4,63,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__popen_bad_01.php,null,45,0,45,48,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__popen_bad_01.php,null,56,4,56,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__proc_open_bad_01.php,null,54,2,54,42,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__proc_open_bad_01.php,null,66,4,66,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__shell_exec_bad_01.php,null,45,0,45,44,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__shell_exec_bad_01.php,null,54,4,54,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__system_bad_01.php,null,45,0,45,31,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__system_bad_01.php,null,54,4,54,48,getty
0009_LDAPI,LDAP 삽입,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__unserialize_bad_01.php,null,45,0,45,27,>,0009_CWE90_LDAP_Injection\C0009_CWE90_LDAP_Injection__unserialize_bad_01.php,null,56,4,56,48,getty
