Name,Title,File,Func,StartLine,StartCol,EndLine,EndCol,->,File,Func,StartLine,StartCol,EndLine,EndCol,Debug
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_04.java,bad,57,62,57,85,>,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_04.java,bad,130,24,130,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_05.java,bad,57,62,57,85,>,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_05.java,bad,130,24,130,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_07.java,bad,56,62,56,85,>,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_07.java,bad,129,24,129,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_09.java,bad,50,62,50,85,>,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_09.java,bad,123,24,123,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_10.java,bad,50,62,50,85,>,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_10.java,bad,123,24,123,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_14.java,bad,50,62,50,85,>,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_14.java,bad,123,24,123,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_31.java,bad,56,62,56,85,>,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_31.java,bad,128,28,128,49,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_41.java,bad,131,58,131,81,>,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_41.java,badSink,51,24,51,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_67a.java,bad,57,58,57,81,>,CWE23_Relative_Path_Traversal\m00\CWE23_Relative_Path_Traversal__connect_tcp_67b.java,badSink,47,24,47,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__Environment_01.java,bad,34,8,34,35,>,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__Environment_01.java,bad,51,24,51,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__PropertiesFile_01.java,bad,51,16,51,53,>,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__PropertiesFile_01.java,bad,89,24,89,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__Property_01.java,bad,34,8,34,46,>,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__Property_01.java,bad,51,24,51,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__URLConnection_01.java,bad,49,58,49,88,>,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__URLConnection_01.java,bad,105,24,105,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__console_readLine_01.java,bad,46,58,46,67,>,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__console_readLine_01.java,bad,100,24,100,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__database_01.java,bad,53,16,53,60,>,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__database_01.java,bad,118,24,118,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__getCookies_Servlet_01.java,bad,37,19,37,57,>,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__getCookies_Servlet_01.java,bad,60,24,60,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__getParameter_Servlet_01.java,bad,34,8,34,43,>,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__getParameter_Servlet_01.java,bad,51,24,51,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__getQueryString_Servlet_01.java,bad,38,60,38,84,>,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__getQueryString_Servlet_01.java,bad,65,24,65,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__listen_tcp_01.java,bad,56,58,56,81,>,CWE23_Relative_Path_Traversal\m01\CWE23_Relative_Path_Traversal__listen_tcp_01.java,bad,135,24,135,45,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_01.java,bad,53,58,53,81,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_01.java,bad,108,24,108,38,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_02.java,bad,50,62,50,85,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_02.java,bad,111,24,111,38,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_04.java,bad,57,62,57,85,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_04.java,bad,118,24,118,38,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_06.java,bad,56,62,56,85,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_06.java,bad,117,24,117,38,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_08.java,bad,64,62,64,85,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_08.java,bad,125,24,125,38,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_11.java,bad,50,62,50,85,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_11.java,bad,111,24,111,38,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_13.java,bad,50,62,50,85,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_13.java,bad,111,24,111,38,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_14.java,bad,50,62,50,85,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_14.java,bad,111,24,111,38,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_31.java,bad,56,62,56,85,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_31.java,bad,116,28,116,42,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_41.java,bad,119,58,119,81,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_41.java,badSink,39,24,39,38,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_45.java,bad,125,58,125,81,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_45.java,badSink,44,24,44,38,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_42.java,badSource,52,58,52,81,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_42.java,bad,115,24,115,38,getty
0002_PATHMANIP,경로 조작 및 자원 삽입,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_61b.java,badSource,52,58,52,81,>,CWE36_Absolute_Path_Traversal\m00\CWE36_Absolute_Path_Traversal__connect_tcp_61a.java,bad,35,24,35,38,getty
