Name,Title,File,Func,StartLine,StartCol,EndLine,EndCol,->,File,Func,StartLine,StartCol,EndLine,EndCol,Debug
001C_LEAKCOM,주석문 안에 포함된 패스워드 등 시스템 주요정보,,,,,,,>,CWE615_Info_Exposure_by_Comment\s01\CWE615_Info_Exposure_by_Comment__w32_04.c,,49,16,50,67,moi28
001C_LEAKCOM,주석문 안에 포함된 패스워드 등 시스템 주요정보,,,,,,,>,CWE615_Info_Exposure_by_Comment\s01\CWE615_Info_Exposure_by_Comment__w32_05.c,,49,16,50,67,moi28
001C_LEAKCOM,주석문 안에 포함된 패스워드 등 시스템 주요정보,,,,,,,>,CWE615_Info_Exposure_by_Comment\s01\CWE615_Info_Exposure_by_Comment__w32_06.c,,48,16,49,67,moi28
001C_LEAKCOM,주석문 안에 포함된 패스워드 등 시스템 주요정보,,,,,,,>,CWE615_Info_Exposure_by_Comment\s01\CWE615_Info_Exposure_by_Comment__w32_07.c,,48,16,49,67,moi28
001C_LEAKCOM,주석문 안에 포함된 패스워드 등 시스템 주요정보,,,,,,,>,CWE615_Info_Exposure_by_Comment\s01\CWE615_Info_Exposure_by_Comment__w32_08.c,,56,16,57,67,moi28
001C_LEAKCOM,주석문 안에 포함된 패스워드 등 시스템 주요정보,,,,,,,>,CWE615_Info_Exposure_by_Comment\s01\CWE615_Info_Exposure_by_Comment__w32_09.c,,43,16,44,67,moi28
001C_LEAKCOM,주석문 안에 포함된 패스워드 등 시스템 주요정보,,,,,,,>,CWE615_Info_Exposure_by_Comment\s01\CWE615_Info_Exposure_by_Comment__w32_16.c,,43,16,44,67,moi28
001C_LEAKCOM,주석문 안에 포함된 패스워드 등 시스템 주요정보,,,,,,,>,CWE615_Info_Exposure_by_Comment\s01\CWE615_Info_Exposure_by_Comment__w32_17.c,,44,16,45,67,moi28
001C_LEAKCOM,주석문 안에 포함된 패스워드 등 시스템 주요정보,,,,,,,>,CWE615_Info_Exposure_by_Comment\s01\CWE615_Info_Exposure_by_Comment__w32_18.c,,43,12,44,63,moi28
0023_NOACTION,오류상황 대응 부재,,,,,,,>,CWE390_Error_Without_Action\s01\CWE390_Error_Without_Action__empty_catch_02.cpp,bad,40,12,42,12,NOACTION_0023 #1
0023_NOACTION,오류상황 대응 부재,,,,,,,>,CWE390_Error_Without_Action\s01\CWE390_Error_Without_Action__empty_catch_04.cpp,bad,46,12,48,12,NOACTION_0023 #1
0023_NOACTION,오류상황 대응 부재,,,,,,,>,CWE390_Error_Without_Action\s01\CWE390_Error_Without_Action__empty_catch_06.cpp,bad,45,12,47,12,NOACTION_0023 #1
0023_NOACTION,오류상황 대응 부재,,,,,,,>,CWE390_Error_Without_Action\s01\CWE390_Error_Without_Action__empty_catch_07.cpp,bad,45,12,47,12,NOACTION_0023 #1
0023_NOACTION,오류상황 대응 부재,,,,,,,>,CWE390_Error_Without_Action\s01\CWE390_Error_Without_Action__empty_catch_10.cpp,bad,40,12,42,12,NOACTION_0023 #1
0023_NOACTION,오류상황 대응 부재,,,,,,,>,CWE390_Error_Without_Action\s01\CWE390_Error_Without_Action__empty_catch_11.cpp,bad,40,12,42,12,NOACTION_0023 #1
0023_NOACTION,오류상황 대응 부재,,,,,,,>,CWE390_Error_Without_Action\s01\CWE390_Error_Without_Action__empty_catch_12.cpp,bad,40,12,42,12,NOACTION_0023 #1
0023_NOACTION,오류상황 대응 부재,,,,,,,>,CWE390_Error_Without_Action\s01\CWE390_Error_Without_Action__empty_catch_14.cpp,bad,40,12,42,12,NOACTION_0023 #1
0023_NOACTION,오류상황 대응 부재,,,,,,,>,CWE390_Error_Without_Action\s01\CWE390_Error_Without_Action__empty_catch_16.cpp,bad,40,12,42,12,NOACTION_0023 #1
0023_NOACTION,오류상황 대응 부재,,,,,,,>,CWE390_Error_Without_Action\s01\CWE390_Error_Without_Action__empty_catch_18.cpp,bad,40,8,42,8,NOACTION_0023 #1
0027_USEFREED,해제된 자원 사용,CWE416_Use_After_Free\m00\CWE416_Use_After_Free__malloc_free_char_05.c,CWE416_Use_After_Free__malloc_free_char_05_bad,41,8,41,18,>,CWE416_Use_After_Free\m00\CWE416_Use_After_Free__malloc_free_char_05.c,CWE416_Use_After_Free__malloc_free_char_05_bad,46,8,46,23,q
0027_USEFREED,해제된 자원 사용,CWE416_Use_After_Free\m00\CWE416_Use_After_Free__malloc_free_char_09.c,CWE416_Use_After_Free__malloc_free_char_09_bad,35,8,35,18,>,CWE416_Use_After_Free\m00\CWE416_Use_After_Free__malloc_free_char_09.c,CWE416_Use_After_Free__malloc_free_char_09_bad,40,8,40,23,q
0027_USEFREED,해제된 자원 사용,CWE416_Use_After_Free\m00\CWE416_Use_After_Free__malloc_free_char_63a.c,CWE416_Use_After_Free__malloc_free_char_63_bad,36,4,36,14,>,CWE416_Use_After_Free\m00\CWE416_Use_After_Free__malloc_free_char_63a.c,CWE416_Use_After_Free__malloc_free_char_63_bad,37,4,37,62,q
0027_USEFREED,해제된 자원 사용,CWE416_Use_After_Free\m00\CWE416_Use_After_Free__malloc_free_char_63a.c,CWE416_Use_After_Free__malloc_free_char_63_bad,36,4,36,14,>,CWE416_Use_After_Free\m00\CWE416_Use_After_Free__malloc_free_char_63b.c,CWE416_Use_After_Free__malloc_free_char_63b_badSink,28,4,28,19,q
0027_USEFREED,해제된 자원 사용,CWE416_Use_After_Free\m01\CWE416_Use_After_Free__new_delete_char_01.cpp,bad,35,4,35,11,>,CWE416_Use_After_Free\m01\CWE416_Use_After_Free__new_delete_char_01.cpp,bad,37,21,37,26,q
0027_USEFREED,해제된 자원 사용,CWE416_Use_After_Free\m01\CWE416_Use_After_Free__new_delete_struct_01.cpp,bad,36,4,36,11,>,CWE416_Use_After_Free\m01\CWE416_Use_After_Free__new_delete_struct_01.cpp,bad,38,4,38,25,q
0027_USEFREED,해제된 자원 사용,CWE416_Use_After_Free\s01\CWE416_Use_After_Free__return_freed_ptr_03.c,helperBad,33,8,33,28,>,CWE416_Use_After_Free\s01\CWE416_Use_After_Free__return_freed_ptr_03.c,CWE416_Use_After_Free__return_freed_ptr_03_bad,74,12,74,37,q
0027_USEFREED,해제된 자원 사용,CWE416_Use_After_Free\s01\CWE416_Use_After_Free__return_freed_ptr_05.c,helperBad,33,8,33,28,>,CWE416_Use_After_Free\s01\CWE416_Use_After_Free__return_freed_ptr_05.c,CWE416_Use_After_Free__return_freed_ptr_05_bad,80,12,80,37,q
0027_USEFREED,해제된 자원 사용,CWE416_Use_After_Free\s01\CWE416_Use_After_Free__return_freed_ptr_09.c,helperBad,33,8,33,28,>,CWE416_Use_After_Free\s01\CWE416_Use_After_Free__return_freed_ptr_09.c,CWE416_Use_After_Free__return_freed_ptr_09_bad,74,12,74,37,q
0027_USEFREED,해제된 자원 사용,CWE416_Use_After_Free\s01\CWE416_Use_After_Free__return_freed_ptr_12.c,helperBad,33,8,33,28,>,CWE416_Use_After_Free\s01\CWE416_Use_After_Free__return_freed_ptr_12.c,CWE416_Use_After_Free__return_freed_ptr_12_bad,74,12,74,37,q
002A_DEBUGCODE,제거되지 않고 남은 디버그 코드,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_01.c,CWE489_Leftover_Debug_Code__basic_01_bad,31,12,31,79,>,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_01.c,CWE489_Leftover_Debug_Code__basic_01_bad,31,22,31,22,moi42 #println('debug')
002A_DEBUGCODE,제거되지 않고 남은 디버그 코드,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_03.c,CWE489_Leftover_Debug_Code__basic_03_bad,33,16,33,83,>,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_03.c,CWE489_Leftover_Debug_Code__basic_03_bad,33,26,33,26,moi42 #println('debug')
002A_DEBUGCODE,제거되지 않고 남은 디버그 코드,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_05.c,CWE489_Leftover_Debug_Code__basic_05_bad,39,16,39,83,>,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_05.c,CWE489_Leftover_Debug_Code__basic_05_bad,39,26,39,26,moi42 #println('debug')
002A_DEBUGCODE,제거되지 않고 남은 디버그 코드,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_09.c,CWE489_Leftover_Debug_Code__basic_09_bad,33,16,33,83,>,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_09.c,CWE489_Leftover_Debug_Code__basic_09_bad,33,26,33,26,moi42 #println('debug')
002A_DEBUGCODE,제거되지 않고 남은 디버그 코드,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_12.c,CWE489_Leftover_Debug_Code__basic_12_bad,33,16,33,83,>,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_12.c,CWE489_Leftover_Debug_Code__basic_12_bad,33,26,33,26,moi42 #println('debug')
002A_DEBUGCODE,제거되지 않고 남은 디버그 코드,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_15.c,CWE489_Leftover_Debug_Code__basic_15_bad,34,12,34,79,>,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_15.c,CWE489_Leftover_Debug_Code__basic_15_bad,34,22,34,22,moi42 #println('debug')
002A_DEBUGCODE,제거되지 않고 남은 디버그 코드,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_16.c,CWE489_Leftover_Debug_Code__basic_16_bad,33,16,33,83,>,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_16.c,CWE489_Leftover_Debug_Code__basic_16_bad,33,26,33,26,moi42 #println('debug')
002A_DEBUGCODE,제거되지 않고 남은 디버그 코드,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_17.c,CWE489_Leftover_Debug_Code__basic_17_bad,34,16,34,83,>,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_17.c,CWE489_Leftover_Debug_Code__basic_17_bad,34,26,34,26,moi42 #println('debug')
002A_DEBUGCODE,제거되지 않고 남은 디버그 코드,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_18.c,CWE489_Leftover_Debug_Code__basic_18_bad,40,12,40,79,>,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_18.c,CWE489_Leftover_Debug_Code__basic_18_bad,40,22,40,22,moi42 #println('debug')
002A_DEBUGCODE,제거되지 않고 남은 디버그 코드,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_19.c,CWE489_Leftover_Debug_Code__basic_19_bad,31,12,31,79,>,CWE489_Leftover_Debug_Code\s01\CWE489_Leftover_Debug_Code__basic_19.c,CWE489_Leftover_Debug_Code__basic_19_bad,31,22,31,22,moi42 #println('debug')
002F_DANGERAPI,취약한 API 사용,,,,,,,>,CWE676_Use_of_Potentially_Dangerous_Function\io.c,decodeHexChars,114,8,114,51,moi47 #2
0033_TYPEUNDER,정수형 언더플로우,,,,,,,>,CWE191_Integer_Underflow\m01\CWE191_Integer_Underflow__int_fgets_multiply_01.c,CWE191_Integer_Underflow__int_fgets_multiply_01_bad,45,21,45,29,cqi
0033_TYPEUNDER,정수형 언더플로우,,,,,,,>,CWE191_Integer_Underflow\m01\CWE191_Integer_Underflow__int_fgets_sub_01.c,CWE191_Integer_Underflow__int_fgets_sub_01_bad,44,21,44,29,cqi
0033_TYPEUNDER,정수형 언더플로우,,,,,,,>,CWE191_Integer_Underflow\m01\CWE191_Integer_Underflow__unsigned_int_fscanf_sub_01.c,CWE191_Integer_Underflow__unsigned_int_fscanf_sub_01_bad,30,30,30,38,cqi
0033_TYPEUNDER,정수형 언더플로우,,,,,,,>,CWE191_Integer_Underflow\m01\CWE191_Integer_Underflow__unsigned_int_min_sub_01.c,CWE191_Integer_Underflow__unsigned_int_min_sub_01_bad,30,30,30,38,cqi
003B_RETLOCAL,지역변수의 주소 반환,CWE562_Return_of_Stack_Variable_Address\s01\CWE562_Return_of_Stack_Variable_Address__return_buf_01.c,helperBad,14,4,14,24,>,CWE562_Return_of_Stack_Variable_Address\s01\CWE562_Return_of_Stack_Variable_Address__return_buf_01.c,helperBad,17,4,17,11,q
003B_RETLOCAL,지역변수의 주소 반환,CWE562_Return_of_Stack_Variable_Address\s01\CWE562_Return_of_Stack_Variable_Address__return_buf_01.c,helperBad,14,4,14,24,>,CWE562_Return_of_Stack_Variable_Address\s01\CWE562_Return_of_Stack_Variable_Address__return_buf_01.c,helperBad,17,11,17,21,RetOfStackVarAddr
003B_RETLOCAL,지역변수의 주소 반환,CWE562_Return_of_Stack_Variable_Address\s01\CWE562_Return_of_Stack_Variable_Address__return_pointer_buf_01.c,helperBad,14,4,14,24,>,CWE562_Return_of_Stack_Variable_Address\s01\CWE562_Return_of_Stack_Variable_Address__return_pointer_buf_01.c,helperBad,20,4,20,11,q
003D_MEMLEAK,메모리 누수,,,,,,,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_12.c,CWE401_Memory_Leak__char_calloc_12_bad,54,0,54,0,cqi
003D_MEMLEAK,메모리 누수,,,,,,,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_32.c,CWE401_Memory_Leak__char_calloc_32_bad,44,0,44,0,cqi
003D_MEMLEAK,메모리 누수,,,,,,,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_63a.c,CWE401_Memory_Leak__char_calloc_63_bad,37,0,37,0,cqi
003D_MEMLEAK,메모리 누수,,,,,,,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_64a.c,CWE401_Memory_Leak__char_calloc_64_bad,37,0,37,0,cqi
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__destructor_01_bad.cpp,BadClass,38,25,38,29,>,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__destructor_01_bad.cpp,BadClass,38,12,38,29,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__destructor_01_bad.cpp,BadClass,25,29,25,39,>,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__destructor_01_bad.cpp,BadClass,26,16,26,36,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__destructor_01_bad.cpp,BadClass,20,29,20,33,>,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__destructor_01_bad.cpp,BadClass,20,16,20,33,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__virtual_destructor_01_bad.cpp,BadDerivedClass,43,29,43,39,>,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__virtual_destructor_01_bad.cpp,BadDerivedClass,44,16,44,36,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__virtual_destructor_01_bad.cpp,BadDerivedClass,37,29,37,33,>,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__virtual_destructor_01_bad.cpp,BadDerivedClass,39,26,39,32,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__virtual_destructor_01_bad.cpp,BadDerivedClass,58,25,58,29,>,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__virtual_destructor_01_bad.cpp,BadDerivedClass,58,12,58,29,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_09.c,CWE401_Memory_Leak__char_calloc_09_bad,31,23,31,48,>,CWE562_Return_of_Stack_Variable_Address\io.c,printLine,13,8,13,28,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_21.c,CWE401_Memory_Leak__char_calloc_21_bad,41,19,41,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_51b.c,CWE401_Memory_Leak__char_calloc_51b_goodG2BSink,35,0,35,0,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_32.c,CWE401_Memory_Leak__char_calloc_32_bad,33,23,33,48,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_61a.c,CWE401_Memory_Leak__char_calloc_61_bad,31,4,31,62,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_32.c,CWE401_Memory_Leak__char_calloc_32_bad,33,23,33,48,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_34.c,goodB2G,86,8,86,18,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_32.c,CWE401_Memory_Leak__char_calloc_32_bad,33,23,33,48,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_31.c,goodG2B,57,8,57,22,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_34.c,CWE401_Memory_Leak__char_calloc_34_bad,36,19,36,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_22b.c,CWE401_Memory_Leak__char_calloc_22_badSink,27,0,27,0,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_34.c,CWE401_Memory_Leak__char_calloc_34_bad,36,19,36,44,>,CWE401_Memory_Leak\m10\CWE401_Memory_Leak__malloc_realloc_char_08.c,CWE401_Memory_Leak__malloc_realloc_char_08_bad,47,12,47,63,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_41.c,CWE401_Memory_Leak__char_calloc_41_bad,35,19,35,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_21.c,badSink,27,0,27,0,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_44.c,CWE401_Memory_Leak__char_calloc_44_bad,37,19,37,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_44.c,CWE401_Memory_Leak__char_calloc_44_bad,42,4,42,17,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_52a.c,CWE401_Memory_Leak__char_calloc_52_bad,32,19,32,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_66b.c,CWE401_Memory_Leak__char_calloc_66b_badSink,27,4,27,29,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_54a.c,CWE401_Memory_Leak__char_calloc_54_bad,32,19,32,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_67b.c,CWE401_Memory_Leak__char_calloc_67b_badSink,31,4,31,27,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_54a.c,CWE401_Memory_Leak__char_calloc_54_bad,32,19,32,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_41.c,badSink,24,0,24,0,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_61b.c,CWE401_Memory_Leak__char_calloc_61b_badSource,27,19,27,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_31.c,CWE401_Memory_Leak__char_calloc_31_bad,35,8,35,22,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_61b.c,CWE401_Memory_Leak__char_calloc_61b_badSource,27,19,27,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_54e.c,CWE401_Memory_Leak__char_calloc_54e_badSink,24,0,24,0,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_63a.c,CWE401_Memory_Leak__char_calloc_63_bad,32,19,32,44,>,CWE401_Memory_Leak\m10\CWE401_Memory_Leak__malloc_realloc_char_04.c,CWE401_Memory_Leak__malloc_realloc_char_04_bad,40,12,40,63,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_64a.c,CWE401_Memory_Leak__char_calloc_64_bad,32,19,32,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_53d.c,CWE401_Memory_Leak__char_calloc_53d_goodG2BSink,35,0,35,0,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_65a.c,CWE401_Memory_Leak__char_calloc_65_bad,34,19,34,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_65a.c,CWE401_Memory_Leak__char_calloc_65_bad,39,4,39,17,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_66a.c,CWE401_Memory_Leak__char_calloc_66_bad,33,19,33,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_67b.c,CWE401_Memory_Leak__char_calloc_67b_goodG2BSink,43,4,43,27,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_66a.c,CWE401_Memory_Leak__char_calloc_66_bad,33,19,33,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_41.c,goodG2BSink,47,0,47,0,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_68a.c,CWE401_Memory_Leak__char_calloc_68_bad,36,19,36,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_34.c,CWE401_Memory_Leak__char_calloc_34_bad,42,8,42,30,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__int_calloc_01.c,CWE401_Memory_Leak__int_calloc_01_bad,29,18,29,42,>,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__int_calloc_01.c,CWE401_Memory_Leak__int_calloc_01_bad,32,17,32,24,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__int_malloc_01.c,CWE401_Memory_Leak__int_malloc_01_bad,29,18,29,41,>,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__int_malloc_01.c,CWE401_Memory_Leak__int_malloc_01_bad,32,17,32,24,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__int_realloc_01.c,CWE401_Memory_Leak__int_realloc_01_bad,29,18,29,48,>,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__int_realloc_01.c,CWE401_Memory_Leak__int_realloc_01_bad,32,17,32,24,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m10\CWE401_Memory_Leak__malloc_realloc_char_01.c,CWE401_Memory_Leak__malloc_realloc_char_01_bad,27,30,27,54,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_51b.c,CWE401_Memory_Leak__char_calloc_51b_badSink,24,0,24,0,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m10\CWE401_Memory_Leak__malloc_realloc_char_03.c,CWE401_Memory_Leak__malloc_realloc_char_03_bad,29,34,29,58,>,CWE401_Memory_Leak\m11\CWE401_Memory_Leak__malloc_realloc_char_01.c,CWE401_Memory_Leak__malloc_realloc_char_01_bad,32,8,32,59,q
